id,blurb
2006546558,"We're Great Y Comics, the newest independent Comic Publishers out of England!"
45748776,"Introducing Trial and Error! A comic about an anthropomorphic society in the future, who need to save our earth with tech from the past"
951374547,Hello! I am an upcoming comic artist who takes the pen name of Lan-2 and I'm trying to obtain a Cintiq Companion 2!
589936384,HEART OF WILDFIRE: a 15-year-old childhood dream on the verge of becoming an incredibly fantasy story to all of you.
844020453,"Life was simple until an alien named Spike fell from the sky and
into the life of 4 teens. Now printing the Alien Spike's first book."
1041737619,"A Japanese scientist's invention is quickly exploited by politicians, forever changing the world, and affecting the lives of millions."
1758002648,"A web-comic surrounding the Mythosglade guild as they travel around the Kontinent, searching for fame and fortune. Light-hearted fun."
623313997,The platform where readers will find comics never seen before and artist can self-publish their work without restrictions
29913250,"A collection of the 1st strips from funny webcomics. 30+ webcomics including comics like StupidFox, Pon & Zi, Romantically Apocalyptic"
1433671769,A comic that is the embodiment of the web. Spoofs of culture and takes on modern news with a twist. Back us and you get creative input!
1538720840,"I really want to start a comic about best friends who nationally travel America and have fun, but I have no computer to work on... :("
817378668,Obscurity Fighter is an original pixel art webcomic by Matt Crane a.k.a gavacho13.
1537100874,help me make a comic about me and these fools
589009100,"Three college student have extraordinary abilities and must overcome discrimination, death and betrayal to restore the public's hope..."
222606480,"A print collection of the first chapter and concept art from next year's supernatural adventure webcomic, Infernal Affairs."
1375881636,High Magic Fantasy in one generation.... Space Opera in another. Two graphic novels for 2015!
1620208078,"there has been many conspiracy's about governments ,stories of legends and books of demons well would if they were all under one being?"
483697589,"Deer Neil is a slice-of-life story about a nerdy deer doing nerdy things like owning a store, daydreaming, and crushing on a squirrel."
1877795921,"I am going to make a really awesome webcomic, but I need your help to do it."
1124275762,We're creating a weekly webcomic series! Heroine Mona-Star and her Samurai Bike Messenger team are saving NYC from the Guzzle Thugs!
278902289,"I would like to have professional BAM mascot outfits made of my main two characters, Who & Ted, so that i can use them at conventions."
154372703,"Pictures For Well Adjusted Adults, a parody/satire comic. We've driven the joke into the ground, but at least we won't burn it!"
428545978,"CG Ani-Books are Electronic books made with live Animation, Music, and Voice Acting to deliver an experience unlike any."
719413418,A comedy based on UK retail in a gaming and electronics store allot of which is true crazy stories from our past experience
1010565664,"A russian loser actor who wants fame, becomes an even worse russian spy and saboteur whose goal – to kill the President of Ukraine."
1127603300,"As winners of the 48-Hour Film Project, we're heading to Filmapalooza in L.A. We need your help creating a documentary film about it."
640015337,A Superhero Comedy
748626402,The most colorful and unique Timascus and Zircuti Pendants. Light-weight and hypoallergenic!
865368696,A forest transformed into a nature-themed family adventure park in rural Cape Breton.
1539195293,Bicycle thumb shifter
1955069840,"New brand, new comfort and same strain for exploring the TERRAIN."
1056543660,A COLLECTION OF JEWERLY CURATED FOR EVERY SPECIAL OCCASION
613999891,The Earcoustic wireless headset is environmentally friendly with custom designed support cups used to enhance the volume of sound.
1257903386,A furniture-grade orthopedic pet bed system with an easy-care reversible cover made with recycled custom-designed fabrics.
1196114674,"Not only chisel through hard stones, but also stand in soft soil. The hardness of Shark is beyond your imagination!"
1069685297,The Core Bench has the capability to transform into 12 different pieces of gym quality fitness equipment providing a full body workout.
2044632570,A Better Way To Scoop
362025946,"Make love, not carbon emissions. Eco-friendly condoms to make a difference."
430137302,We have designed a unique line of bass fishing soft plastic and want to change your outlook with our newly developed soft plastics.
1259402373,Enjoy warm and safe camping in nature.
156157509,"7kg lightweight dome shelter, experience lightweight and extreme openness."
581768987,Succeeded in combining the one-touch opening method of the tumbler with the insulation structure of the thermos lid.
1588996046,Prepare coffeehouse style hot or cold milk froth with just one touch | 8800 RPM motor | Magnetic whisk | Silent operation
256674182,"Spacefold Childcare Pack | Three seconds layering, one second folding, childcare/business/leisure everything is all done!"
197211273,"Let your pet, have a warm and comfortable home, is now!"
436050946,"Waterproof, windproof and stain resistant."
723789060,An All Purpose Cold Forged N690 Steel Handmade Kitchen Blade By Invictus Armory
1741557743,"A place for your books and oddments that can be placed on a table or on the floor, equally comfortable in both places."
1315136874,"A ""hybrid boot"" that combines the body of a casual canvas sneaker with a boot!SOMERSET"
1591403568,"Adapters for connecting various terminals, a sleek and sturdy aluminum body, and room for a total of 20 media cards."
1120102981,With the thermal conductivity and heat storage performance of 3.2mm super thick black leather iron.
1236009931,Pop up candy cart that stores neatly in a box when not in use.
871781436,"3D printing on walls, canvases, glass, ceramics, tiles, acrylic. Decorate 'wall-art' on kids room, kindergarten, hospitals etc.."
1954883135,A new collection of different designs hand printed / embroidered for a cause
275443757,"Whether it's a tent for the desert, the beach, a music festival, a hotel balcony, a bedroom or your own backyard."
731117839,Stylish set up that doesn't interfere with training because it fits perfectly! The material is both durable and flexible.
855853218,A paper that you can make temporary shining drawings on it.
1837758574,"Effortless access, superior protection and easy organization; what more could you need?"
1974369664,The story of Afghan cuisine as told by a cook yearning for home.
2097688256,"A cookbook for everyone, full of pop culture references!"
1585689333,"Has a very strong grip, zipper design, easy to wear."
1395476553,Brilliant iPhone cases made from rare and luxurious gold brocade kimono fabric!
1393005871,"Introducing a new way to MOVE & TWIST! Now you can stay in ""board-sports-shape"" all year. Train for and simulate board-sports indoors!"
459060185,"4 kinds of multi-functional small bag with switchable capacity, three-dimensional large space mesh bag, single back or upgrade equipmen"
1909227159,A real camping knife that shows the feeling of flying that cannot be felt in ordinary knives or axes.
2014009554,"The smartest footwear designed for ultimate comfort☁️, real-time data monitoring📱and social connection👬🏻."
203951564,"Using sustainable materials allows fantastic stability, protects the environment and makes football more fashion"
1453330587,Quality traction lines created by professional trainers and veterinarians.
337945033,Do you want to go on an aromatic journey with one breath?
382480182,The world's first tent specifically designed for a flats skiff OUTLIE offers three sizes: Provide us the make and model of your skiff
171055309,An 'all in one' learning tool for music students and educators!
404658357,The first ever system that control the quality of water purification with smart monitor.
1801856553,Make a decision in a situation where you need to make a choice with the [YES/NO] coin containing the ancient god Cthulhu and Hastur in
208381794,"2 ice spheres in 50 minutes & store up to 10 spheres. Perfect for fancy bourbon, scotch and elegant cocktails."
2145710293,100% handmade set of 28 pcs 3D puzzle polymer clay magnets for gift & home decoration
512654745,High-Quality White Carbon Fiber Skeleton Tourbillon Watch
871322937,A Litter Box that Brings Happiness to Cats and Owners
1847095829,"This lovely charm is inspired by the lighter, its lid can be opened. Made with S925 and Enamel."
974684084,Traditional Japanese Artworks for Everyday Life.
735283166,"A new minimalistic EDC carabiner, designed for your adventures and everyday life."
965795882,"Our skin and hair goes through a lot everyday. So why not take care of it, without using chemical or impacting the environment?"
596758633,Platform for training and rehabilitation of Achilles and back /ENGY- Multifunctional workstation with lifting mechanism
211877587,"Magnetic pocket toy designed to relax & focus, perfect for home, office and on the go"
1203085626,PLATEPIA-Icebreaker Series is a replacement titanium disc that dramatically improves the performance of your bindings.
1681324557,"With AR technology and a talking pen, you can learn geography and history on a globe. Let's learn more about the world in games!"
1067629577,"A unique African American Nativity Set as a beautiful, meaningful addition to your holiday display."
1048474024,"Selection of treatments and objects for beauty and care of body, mind, soul, places and moments we live (love)"
1570261383,He wants to read all your books! Please let him.
901221099,"Charge your way with mix & match cables for the perfect length, 240W PD 3.1 of lightning-fast power charges your devices on the fly."
853548277,Light for your plants that mimics the sun Thoughtfully designed to fit your home. Also find a unique way to decorate your room.
318299438,"Crazy, logical and smart: the furniture object that reinvents itself again and again."
1159384129,Composting separating toilet for your camper van and garden. Simple and well designed.
1398006961,"Gain full control over any Minimoog® VST with 44 controls in 1:1 layout, or use as hackable MIDI-USB device. Made with OSHW in mind."
753139167,Explosive bass and clarity from a portable speaker!
1187480749,Electric lifting Design / Stylish Leather / Long-lasting Fresh Breath / Ease Sore Throat / Portable / 99% Bacteriostatic Rate
1352187608,A journal of idleness
1779865828,"The smart watch band that features a built in track system, letting you make micro adjustments to get the perfect sizing for your wrist"
436298754,This is a scaled back relaunch of our previous project focusing on just 1 bunny at a time
1331856294,A Queer Motion Short Film
858732082,"The Bounce is a new Canadian comedy series, and we are gearing up to shoot the pilot episode!"
1217820855,Three newlywed Disney couples compete on the Newlywed Game Show!
1304683231,The Sequel to the Comedy/Horror feature - Bigfoot The Movie!
638633230,"When a ghost hunting tv-series invades his home, a sad and lonely spirit sees it as an opportunity to make a new friend."
2039614808,"Fizzy Pop, agoraphobe and wanna be Iggy Pop, meets evil genius lizard Dexter. A love hate story. Short Film."
288898598,"NY hipster, Rodrigo Amaro is trapped in Palm Beach, FL, trying to find love and happiness amidst a family dealing with Dementia."
2130192556,A short horror-comedy about demon summoning gone wrong
1812583944,Why isn't 'Latin American' a recognised category on official forms? We're creating a comedy exploring the lack of UK representation.
1878990122,"The Fidget Flipper is a handheld motion toy and decoration. It can help with focus, or beautify an environment."
384469551,"Exquisitely handcrafted, sustainable teakwood amplified speaker with OG tone dials, RCA turntable input & wireless Bluetooth"
1356079661,3Dプリンターで作る、気軽に飾れる小さなジオラマ。
1469498889,"i-catching outdoor aesthetics, gently instill the elements of grace into outdoor activities"
345395408,3 Types Apoveda Tea Bag - Let’s take a ayurvedic constitution test and drink blended herbal tea that are suitable for you.
1698053671,Spunky Panda is a new designer toy for the collectors out there who love collecting Resin toys.
1076479159,"A comedy about love, disability, and how family can test the limits of your damn patience, starring Amber Nash & Colin Mochrie."
609955013,"One retired comedian.  One home-made heckler.  No funny business.  
A short comedy with puppetry."
548341566,An audio comedy podcast series revolving around the killers of the game Dead by Daylight. A hub for scripted DBD entertainment.
1834585989,A short film passion project. A Western/Comedy by Ryan Singer and Shane Hecksel.
430665080,"Keep It On The Delo: An action-packed, Black dramedy short film. Delo and her friends go on a dangerous crime spree in Detroit!"
1613560215,A Short Comedy Film
102333207,A reality/comedy/tattoo/collectible/pop culture/adventure series that's getting ready to blast onto your screen.
964436958,"Weirdest show you've ever seen. Miller is a prodigy inventor who doesn't discriminate when it comes to test subjects, namely people."
185211835,A short film about two broke young women who rescue a mattress off the side of the road. #BedsideManner
1638336084,A short comedy film exploring the ways that people spend the days that follow a breakup
1279980489,A three-episode dark comedy web series about four security ambassadors from Pasadena.
1540364913,To tackle the rise of loneliness a local council has decided to form 'Cha Cha Club'. A dance class that brings old and young together.
337843031,Xenos watch embodies and tributes the merging of the ancient greek history with the premium watch industry .
660167658,"Easily access gear, stay organized, and ensure proper weight distribution with THE DEAN, 50L patent-pending backpack from Near Zero."
1387970759,"Keep you focused, filter out harmful noise, high-frequency sound, and protect your hearing health."
1280880364,"As creators of the original Ice Stamp, we bring you the Clear Ice Embosser. Next level branding for your beverages"
2109886139,"A pillow specially cut to cradle your head, with cooling ports that prevent heat buildup, made for people who need deeper sleep."
1542374513,A feature film by Jacob Boatsman films and in association with UpTop films and Wilson Rouse films.
285627527,"A narcoleptic, wanna-be comedian butts heads with his conservative Christian mother over his dream of doing stand-up comedy."
1292515885,"A mockumentary about two aspiring filmmakers chasing a local legend, only to find out he doesn't quite live up to expectations."
327732769,Un falso documental  que busca satirizar a los influencers que se aprovechan de movimientos sociales legítimos para beneficio propio.
60926762,THE WEIRD SATANIST GUY is making a FEATURE FILM!
591345076,In Vino Veritas is a french-romanian comedy and it needs to be finished :) We need you to finish this path together !
89757258,"If good things come to those who wait, then bad things must come to those who don't..."
611865724,"Everything in the world is terrible right now, so f**k it, let's make a musical."
1958058391,A low budget comedy short film about a little girl that wants to take her dead cat to heaven.
1567669543,A two-part comedic series about New York City housing culture revolving around two roommates.
270148544,A short film about a fixer and his son cleaning up the mess after an encounter between an accountant and a hitman
968608677,"STRETCH GOAL! 
A sketch show that brings the transparency and joy of theatre comedy directly to the screen."
55793653,"A new era of sustainable, high quality hairbands. No pain, no glue, no plastic! 100% manufactured in Germany & the US."
1583077545,"ADD APT is a superior writing tool, crafted using the latest 3D printing technology to perfectly fit your grip and enhance your writing"
406579412,Solar powered LED cornhole lights that illuminate the playing board from above.
1078803859,Keep your eyebrows and stay burn free
1796668111,Recommended by Physiotherapists and Personal Trainers to perform all Resistance Workouts and Range Of Motion Rehabilitation & Exercises
268880739,You clothes can be a piece of art. Upcycling capsule is made of parachute fabric. Jacket | Poncho | Shorts | Skirt | Backpack.
132330209,A satirical short film about 5 Tips and Tricks in a Relationship
1516470908,"Too Tight is my Disney-like ballad about one man who’s always on top, but yearns to be a Bottom."
1014731662,Web serie comica
18880706,I'll Be Home for Christmas
1375473590,The new musical comedy film everyone loves! Made by NYU filmmakers.
1735904681,An all female/non binary comic heist film following a gender challenging madcap adventure to steal a symbol of masculinity.
1667556438,"A Group of best mates finish High School, the coming night will test their friendship as everything doesn't exactly go to plan."
1239062395,"Grip Gaffer, film gear superhero, tries to make a name for himself by stopping the nefarious capers of the villainous Stinger."
1865422865,A feature length dark comedy about a beachfront bicycle rental shop and its hapless owner. A brutally honest social commentary.
1104211070,"A pub crawl descends into a pub brawl when a group of friends discover a winning lottery ticket of £50,000,000. 🎬👊"
697045526,A Time Travel 100% Eggnog Multi Holiday Album & Music Videos
1815778003,A darkly comedic Short Film explores the surprising freedom that stems from a complete failure of communication.
1741950310,"The cuddly cherry blossom Square Bear plushie made from recycled materials is here to bring you joy, kawaii and sustainability!"
218994409,O-Clip. Removable pocket clip for an Opinel® knife No.09
97951913,Made by recycling post-industrial materials. Limited to only 75 units.
1746967342,MAYC #24598 NFT comes to life as a toy! (8 inch & 4 foot)
724564366,Helps you inhale and exhale
235867425,"To earn my degree, I'm required to produce a 4 song EP.  With your help, I'll be able to record it in a studio with real musicians."
503987188,Snook is an up coming rapper with a concert in just one month. We will also be releasing his first album in just weeks.
1050084265,I've spent the past few months writing songs about loneliness among friends and anxiety and would like the chance to bring them to life
129245609,A dark comedy following an old man's whimsical journey in a limousine through an animated town.
456158794,A live musical comedy Christmas show streamed from our house directly into yours.
731900779,"A short-film about the pitfalls of meeting your girlfriend's Dad for the first time, when you just happen to be, a robot."
1497038862,At Your Service is a 30-minute situational comedy that embraces unique and larger than life personalities of 6 restaurant workers.
2138139033,"A podcast centered around sex and our relationship to it. This podcast, much like life, will be funny, awkward, and a little sticky."
293305120,"Mi sueño es tener un Show en Youtube, mientras tanto hago Crowdfunding para empezar la aventura.."
1197146218,A crime caper about cops & robbers
1398751178,"In a post-famine America, three friends band together to beat a weekly cooking challenge inflicted by a totalitarian celebrity chef"
1709001366,"A cartoonish and irreverent horror-comedy television pilot. Think Hot Fuzz meets Scooby Doo, only with hipsters."
382403241,Long wait times and ill patients - what could possibly go wrong? Watch the pilot and get ready for an even better second episode!
1665682917,"A young man has his crush over for a first date, but things get chaotic when a mysterious creature infiltrates his house during dinner"
430363898,"""Jigaboo"" is a comedy about one black man's dating anxieties over being merely a fetish to his potential partners."
1818551045,The Bandito is the first of a new line of collectible and customizable Action Vehicles built in mind for 1:12 Scale action figures!
856458625,The new kitchen utensil that effortlessly removes tendons from your chicken tenders leaving you with chew free tasty tenders.
1682649768,Pod-based Shake System with No Cleanup
1155001052,The Quick Change G5 TITANIUM Keyring -Now Anodized!
651253043,Help fight environmental degradation and teach proper skincare from birth with natural ingredients and formulations.
1096732865,Milanese style to carry your personal items with glam
822045437,Japanese figure company HAO relaunch in the US highlighting popular modern athletes in niche sports. Devon is an armwrestling champion.
470200430,"24 Carat Black has been sampled by hip hop royalty, but never made a dime from their music. We are back in the studio to change that!"
94050716,My first EP and two more music videos!
1693216616,"a 9 record, 3 music video EP"
79474850,Every Adventure needs proper tools. Support an Auntie who is taking her show on the road.
1839237702,"An EP I put together to showcase my penmanship, lyricism, and creative imagination! This mixtape is a representation of who I am, Enjoy"
583211810,"My name is Imhotep also known as ItzEmo, I’ve been doing this music stuff for a while but I’m scared to take it serious."
1619858038,Trying to put together a dope music project along with visuals and highlight promotions.
1380038582,"Help me create my first R&B EP! Costs will go towards studio sessions, CD printing and merchandise."
1944092481,The start of a dream
183318085,Nine track album w/ concept music videos titled Sea Of Solitude by Los Angeles artist Steven Anthony
1732206173,Allowing the world to see who I am through music. The ups and downs the joy and the pain that we all encounter in our lives.
1348044724,"This currently untitled LP will have several songs to soothe the mind, relax the soul, and activate the vibes."
1420798358,"Help Save Live Comedy, and get exclusive stuff!"
1979627582,"Hjälp Varan-gruppen att få en humorserie, till"
639924519,A short film about a young man named Cedric Carter and the two Debt Collectors chasing him down. Comedy/Adventure
11373500,A short film exploring the significance of dreams - are they subconscious thoughts; or divine messages?...
919427743,A comedy drama short film following a woman's experience of an overly complicated abortion with female friendship at the story's core.
544235568,"Cortometraje  Independiente, hecho en México por estudiantes de cinematografía."
97269465,"Addison, Corny, and Reelie write, shoot, edit, and riff on their own Frankenstein film!"
1418577772,"Help us pay for more Stone Clearing podcasts, and get exclusive stuff!"
1639356630,Participation pour la phase finale de la production.
506471677,"An ensemble, feature-length comedy filled with laughs, music, dancing, and an unhealthy amount of guacamole."
486123644,"Unseen for decades: 5 (no, wait...8!!!) Silent Comedy Shorts made in 1927-28"
1026225074,"""Wednesday in Space"" is a whirlwind of comedy, violence and aggressive TV commercials, set in the galaxy's armpit."
157344590,Italian glass and tiles for a new lighting design.
387720349,"Seeking to create a transformative, collaborative, people focused fitness brand partnering with vendors in Latin America."
1901142318,Help us on our journey to create Tibby and Monstie as your next companion weighted anxiety relief friend!
1969652033,I am a singer/songwriter hoping to release my music soon. I’m trying to purchase the beats to publish my songs on ALL platforms!
469702839,I WOULD LIKE TO CREATE A RECORD LABEL WITH A REGISTRATION STUDIO FOR IMMIGERS IN ITALY
487134470,R&B Soul Album
2099370743,"A live music video with original music of Alisha Todd, celebrating the beauty of Binna Burra at the doorstep of Lamington National Park"
191856077,An Album based off Unfortunes of Love. Help Support the Album! Every Penny is appreciated!
874255447,"I am an artist based out of Austin, Texas focused on empowerment through music and lyrics.
I'm currently working on my next album and b"
237507146,Neo Soul artist Jusso releases her EP 'Rose Petals Fall'
1685751752,A music video to describe my high school experience. I am aiming to create a realistic visionary to make viewers feel my reality.
1592489312,"Fully owning ""Proud of You"" song"
64216066,"Be a part of the journey: Help independent singer/ songwriter Elvis, finish his songs"
1509433707,"A young artist trying to make her 8 song EP, Algiers Queen come alive."
296315587,CD
2020433008,"We are building a Community of 10,000 Patreon members united in supporting comedian John Pepe and The Journey To Funny."
398601818,Twin brothers. A bag of chalupas. A dead body. Now's their chance to prove themselves as bounty hunters—and chase their lifelong dream.
762177434,A short comedy film about a fully grown man who is still carrying out his childhood belief that he is a moth.
1040196874,"Maxwell Mushallo, is an adult in a kid's body, who is unafraid to question the world we live in, in an entertaining and fun way."
1540286516,"If you only back one Mormonsploitation dark comedy feature film this year, make it this one!"
1314102182,"10 years ago we produced the finest space melodrama this side of the Astrobelt. We're fixin' to do it again, and with your help."
1942616947,"A sitcom show about six university students, from different walks of life."
547939834,"Sitcom about a college theatre troupe and their struggles, which is being distributed to different networks."
1444772998,"'Numbleypeg' is a short comedy film. A story of siblings, testosterone, and the dangers of playing with knives."
996464312,A professional track and music video for an original comedy song
819463282,an original short film
724737875,"Qualitative Videos von meinem Kabarettprogramm ""Latinakatze Show"""
1518126672,An all-in-one solution for your intelligent office - wherever you are working from.
536855000,"Pressage 33 tours de mon premier album, Vatic Vintage!
12-inch vinyl pressing of my debut album, Vatic Vintage!"
550418318,"First EVER rerelease of WWE Hall of Famer JERRY ""THE KING"" LAWLERS 2 albums from the 70s & 80s.  Remastered on high-quality 180GM vinyl"
1333471278,"The funds generated from this campaign will be used towards performance opportunities, marketing, visual projects, and recording music."
472625434,I am a singer-songwriter looking to record mix and master my own album need more studio equipment video camera to do music videos
2044970805,The R&B Soul Experience BACK for 2022 - Relive & Re-Love R&B Soul Artists of 70s 80s 90s & Today's  music phenomena!
969394086,"A full-length album, following from the song ""Release"""
154865795,An Album based off of our quarantine experience
1197238122,"A unique radio program playing classic hits of the late 80’s and early 90’s R&B, Hip-Hop from the “NEW JACK SWING” era."
237672610,Buy the Ticket & Take the ride with The Rap Monster show this summer ! A great online show on 21.08.08 ! This summer feel Good !
467734109,"Root of Soul: J19th Fest is an immersive, weekend long festival to celebrate African American emancipation and culture."
1936950946,Music has been apart of my life forever and I'm finally in the right place to inspire with it.
2078787656,I am a songwriter who is ready to take my pages of lyrics and turn them into chart topping musical hits.
1145550469,"Alex White, a girl in high school who has superpowers that a secret organization wants! We made the movie, so please help us finish it!"
2006478826,"Sound Design, Edit & Grade for a beautiful short film, directed by Natasha Jatania."
775866418,This feature film combines true account and fairy tale to tell the story of eight young immigrants in New York City.
733862032,Somos un grupo de estudiantes en busca de la producción de nuestro primer cortometraje oficial. Necesitamos ayuda para su realización.
1828178753,"To save our theater, we're producing a 20-minute, live-action, movie-musical comedy about the struggles of the COVID-19 pandemic."
1553677651,A new web series about a liberal gay man who unwittingly becomes the adopted father of a rightwing orphaned boy.
954483218,A short film about two stoners contemplating the philosophical concepts that come up in their everyday lives.
1202551590,"A short comedy about football, friendship and the French New Wave. Balls will be kicked. Goals will be scored. Rules will be broken."
358591255,A bluray release for The Meowy Chronicles Part 2.
949083196,A coming of age feature film about three best friends surviving their last year of high school together
77170288,Two fanboys are on a quest to recover a lost childhood relic after a mysterious girl outbids them to satisfy her father's dying wish.
435472555,Hello everyone! This upcoming summer some friends and I are going into production of a parody film of Avengers Endgame.
1183595157,"Funding the creation in Clay of the Greatest Figures Collection, the BEST ever!! 1/18 scale HANDMADE collectible figures."
1484809790,Motivational sticky-notes.
1049757112,"JOIN & HELP Support DopeBoyBluez Mother's Day SouthernSoul Tour May 8 2021 Gibsland, LA #dastranger #sonymusic HELP make this day FUN!!"
11188291,2EME EP en indé avec un travail créatif visuel plus riche/Create a more creative world around the new independant EP
1266108131,Finishing the production of my single 'Stand Up' and shooting an amazing music video for it!
906996515,Creating an album with visuals and live performances
1094410782,"I'm creating a music project for the soul, mind, and emotions of people who believe in LOVE."
1587969224,"An original album of soul jazz, danceable R&B music rooted in Love."
1234764485,A series of albums released across 3 volumes. Adrift in Paradise. Adrift in Tokyo. Adrift in Space.
1531729446,An album of songs full with good vibes and love to give the listeners some positivity and relaxation during this difficult time.
726684762,"Internationally acclaimed multi-instrumentalist, vocalist, composer & producer.  Smooth, Lush,  Jazzy, & Minneapolis-Funky"
1330184028,"My New song Wavey is not just eye catching but very catchy to listen to, creating good positive vibes. Very uplifting for the Lockdown!"
365185396,My following is beginning to grow and it's time to release an official project. The recording expenses are high.
818054042,"Pre-Order my new Limited Editions - 'Live in Belfast' Album or 12"" Vinyl of ""The Muscle Shoals Sessions' Only 250 copies available."
1810215,"A book of recipes and photos about small homes, their even smaller kitchens, and the people who cook in them."
595815554,"Made with Coffee is a hardcover full-color cookbook inspired by Philz Coffee, made for Coffee Lovers, Caffeine Addicts + Foodies alike."
295706468,"In Shiraz, traditional and modern family recipes tell a story of inherited love through delicious Persian comfort food"
1081382907,"Minoofi Bakery's cookbook full of recipes to entertain your nearest and dearest with. Brunch, Afternoon Tea, Cocktail Hour & Party."
183328671,"A guide to baking glorious loaves for adventurous bread lovers. Impress your guests, teach your kids & never buy bagged bread again!"
808916256,"Help create a print version of 40 Days of Green Smoothies! Let's kickstart that green smoothie habit, y'all."
1264140817,La historia sobre el despertar sexual de una joven / The story about the sexual awakening of a young woman
54060035,A Six-Episode LGBTQ Comedy Series by Jason T. Gaffney
1258232033,"When Maxwell meets a talking sloth in his dreams, he returns to his original love of songwriting. Duh."
1697464832,"An unscripted comedy series made for families with seriously ill children, featuring a hilarious cast of humans and puppets."
179017851,A collection of rare archive films by Lupino Lane on DVD and Blu-Ray
286244349,A rather unique Football themed Comedy Sketch.
1981564899,"This original series explores modern gender, race, love, sex, and veganism but...through the eyes of a nutter (and his mate)."
839968567,A comedy about a morally flawed bassist who has to save his ex-bandmates from a sex cult's sacrificial slaughter to the Energy Master.
566227944,"CAR BROS creates a car show unlike anything else, starring the bad boy of the industry Jack Diamond."
1633878334,Two high school swimmers are confronted by social pressure from their peers when they decide to have sex after an away game.
1007503914,A comedic web series
1913092219,"A comedy short film following Jerry, a contestant in a baking competition."
1206658245,"Hard enamel pins, prints, sticker and more"
115450567,To create and distribute a Grammy Award-Winning R&B studio album for talented independent recording artists and songwriters.
983204213,"I will be creating an LP of some of my favorite original soul tunes, apart of my project with my band, Moonshine Soul."
669657925,BLACK AND OVER 40 ...
203775215,"This Is A Single called ""Eye To Eye"" tells a story of a Black King & Queen growing up Surviving Houston Texas by way of Love"
505844121,I've got visual ideas that I'd like to see come to life with this project.
244060114,"Currently working on New Album ""Paradise"" with Different Genres of songs, Old School Music,R & B /Soul,First Release""Paradise"""
135490342,Disco de 8 canciones Plug en español
2126874045,Help fund my new album by pre-ordering or donating whatever you can! help bring the album to LIFE.
1793771179,"New music by Durran; R&B/ Soul , Hip-Hop, Alternative music that could do amazing things with more ears."
1615814101,M3XX D4MIAN's NEW MINI ALBUM
1037054545,"I am creating an album titled ""Aphrodite"", an album i've been working on for 6 years but have just never had the funding to finish."
608291358,"Mi propio EP de música urbana(R&B, urban pop, rap)"
1035607798,We're all gakusei now.
1233972477,A surreal and crazy sci-fi comedy feature film. Think: 'Rick and Morty meets The Office'.
726569935,Keep the Mayberry spirit alive with this original feature-length family comedy inspired by The Andy Griffith Show.
584263145,An Act Of Influence is a deliciously dark comedy short that explores the importance of human connection in the face of grief.
1045964633,A love-struck guy who borrows money for an engagement ring blunders into an ice-cream van turf war.
1460641435,A Mockumentary short film about a small accounting firm and their inability to obtain normalcy.
1968467350,"So: Jamie loves Kelli, who loves Leslie. Leslie just left her husband, but when Kelli doesn’t leave Jamie, Leslie starts dating Kelly."
1850438792,A Christmas comedy about three friends stuck in their flat on Christmas Eve. Someone isn't as excited for the big day but why?
862789856,"A celebration of music, romance,  supernaturality, and the 1980’s."
818289853,the new film by Hal Hartley
268712443,The extinction of all cows on earth brings an adventure comedic coming-of-age short film.
1159632348,What happens when 6 thirsty influencers are forced to cohabitate while they compete for a dream brand deal? Hint: it ain’t pretty...
1326237547,"A book of recipes, photos, and stories from Swatow and its diaspora. Jia! = Eat!"
151328471,"A whimsical cake decorating book bursting with dozens of fun new and classic designs, step-by-step instructions with vivid photographs!"
2080586794,"Un livre de recettes qui propose des salades créatives, surprenantes qui sauront même amadouer les dents plus carnivores."
1111498637,A Fundraiser to help me launch my wholesome treats cookbook as well as bringing delicious wholesome baking kits to life!
1820267657,"My goal is to figure out how the USA really eats, one verbal recipe at a time."
103369186,"A Recipe Book, Menu Planner & Nutrition Handbook All In One - Designed to Help Busy Moms Make Healthy Food Their Kids Will Love!"
499814439,Plant-Based Boot Camp is the vegan cookbook for people who are afraid of vegan food. Over 200 delicious recipes with full-color photos.
637687741,A cookbook which compiles everyone's best children recipes and parenting advice! You are the creator!
1192745298,ELLIOTS i BROMMA. Den första kokboken med äkta Brommakänsla! En perfekt present till dig som gillar att ta tolvan till krogen!
703342121,A collection of Classic Puerto Rican dishes. These quick and easy recipes will reconnect you with your Boricua roots!
40426524,A pocket sized cookbook of the most legendary nacho recipes of all time for you to savor and consume.
609281971,A cookbook by health coach & lifestyle blogger Jamila Winwood with 60 healthy recipes inspired by the Moroccan kitchen.
1581916256,River and Knowles is an online platform for discerning readers to discover independent authors.
1116964945,Creating fuel caps to fit a Western Market! An aesthetic and durable accessory directly carved out of Aluminum for car lovers!
1412423048,Strong & Spacious | Anti-theft | Water Repellent | Protected Laptop & Tablet Sleeves | Breathable Backpad & Strap
191242483,"A Swiss Made automatic dive watch for under $500, with features you won't find in watches twice the price."
468242383,"A handmade, gemstone 18 K gold vermeil collection of necklaces built around discovering your true passion and turning it into action."
673171691,The 1st active dispensers made in Italy designed to pour comfortable and keep clean the surface. A taste gift for early birds.
148182588,Stunning personalised prints featuring real satellite photographs of Earth taken on your special day.
157974188,"A space for Art, Community, Music, and Learning at a Bookstore with 30+ years of roots in Michigan."
